"Source","Target"
19933445,19553641
19933921,12829800
19941644,11823860
19945543,11823860
19946373,12829800
19948482,15829967
19967557,12829800
19996286,11823860
19997592,11823860
20003289,11823860
20003386,11823860
20003408,12829800
20003409,11823860
20003458,11823860
20007728,11823860
20008842,15829967
20008842,19553641
20008848,12829800
20010944,12829800
20012355,15829967
20016281,11823860
20017885,19553641
20017941,12829800
20026299,11823860
20027313,12829800
20028755,11823860
20030873,19553641
20030882,12829800
20038733,11823860
20042109,11823860
20043851,19553641
20043860,11823860
20048188,11823860
20049345,15829967
20049345,19553641
20049732,15829967
20049732,19553641
20049735,15829967
20049735,19553641
20051100,11823860
20051100,12829800
20051101,11823860
20051122,11823860
20056398,15829967
20057914,11823860
20059769,11823860
20060285,12829800
20060285,19553641
20062080,11823860
20064938,15829967
20065188,11823860
20068102,12829800
20068186,12829800
20068566,19553641
20069115,15829967
20074364,11823860
20080512,11823860
20080934,11823860
20080953,12829800
20082448,11823860
20084286,11823860
20085797,12829800
20089185,12829800
20093466,19553641
20097056,11823860
20098735,11823860
20100357,11823860
20100965,12829800
20109214,12829800
20111741,15829967
20111741,19553641
20123942,11823860
20124459,15829967
20124459,19553641
20126981,11823860
20126981,12829800
20130818,15829967
20130818,19553641
20130978,12829800
20133671,11823860
20133759,12829800
20133863,15829967
20140701,11823860
20142816,15829967
20144191,11823860
20144231,11823860
20144231,12829800
20145133,11823860
20148167,11823860
20152043,11823860
20156340,11823860
20156340,12829800
20158879,11823860
20158879,12829800
20160033,11823860
20161020,11823860
20161755,11823860
20161755,12829800
20164690,15829967
20164690,19553641
20165560,11823860
20165692,11823860
20165882,11823860
20174566,12829800
20177395,19553641
20180967,11823860
20181233,12829800
20182637,15829967
20182637,19553641
20190952,11823860
20195376,11823860
20197764,11823860
20197764,12829800
20200537,15829967
20200537,19553641
20202973,11823860
20204186,11823860
20205718,12829800
20209131,12829800
20215510,11823860
20215513,11823860
20219108,15829967
20223001,11823860
20223001,12829800
20223002,12829800
20223834,11823860
20224634,11823860
20227038,15829967
20227038,19553641
20231122,11823860
20231360,15829967
20233467,11823860
20233467,12829800
20233726,15829967
20233726,19553641
20234770,11823860
20236517,11823860
20237034,11823860
20300634,11823860
20300634,12829800
20304626,11823860
20307320,12829800
20308542,12829800
20309756,11823860
20332263,11823860
20332263,12829800
20335537,12829800
20350617,11823860
20357221,19553641
20360265,19553641
20362325,15829967
20362325,19553641
20373286,15829967
20373286,19553641
20376879,15829967
20376879,19553641
20385028,11823860
20385032,15829967
20385032,19553641
20388712,15829967
20388712,19553641
20389018,11823860
20389018,12829800
20392628,11823860
20393565,11823860
20398395,12829800
20399958,11823860
20400961,11823860
20406483,19553641
20409316,11823860
20410059,12829800
20412787,15829967
20412787,19553641
20418340,11823860
20422012,12829800
20425621,15829967
20425621,19553641
20434415,12829800
20434415,15829967
20434415,19553641
20442453,11823860
20444606,15829967
20452298,11823860
20452298,12829800
20452298,15829967
20453858,12829800
20453858,19553641
20454672,11823860
20456938,19553641
20457750,15829967
20458051,12829800
20459590,15829967
20459590,19553641
20459607,12829800
20459663,11823860
20459663,12829800
20460489,12829800
20461076,11823860
20463003,15829967
20466604,11823860
20466604,12829800
20466604,15829967
20466604,19553641
20468060,12829800
20472512,19553641
20473674,11823860
20478067,11823860
20482849,12829800
20484397,15829967
20484397,19553641
20487548,11823860
20490282,12829800
20492711,12829800
20495088,19553641
20498387,19553641
20500821,11823860
20500821,12829800
20501593,12829800
20501944,11823860
20505321,11823860
20505321,12829800
20505340,15829967
20507583,11823860
20509860,15829967
20510205,15829967
20510205,19553641
20514215,11823860
20514215,12829800
20514396,11823860
20514396,12829800
20515278,11823860
20515951,12829800
20519027,12829800
20519343,11823860
20519360,12829800
