PMID
86384
698046
1279199
1279276
1279441
1279968
1279987
1280420
1280466
1280478
1280496
1280751
1280954
1281168
1281211
1281214
1281242
1281483
1281550
1281554
1281560
1281617
1281791
1281827
1282202
1282494
1282499
1282676
1282956
1283178
1283251
1283520
1283546
1283598
1283775
1284034
1284126
1284129
1284172
1284192
1284277
1284366
1285652
1285953
1287223
1287910
1290263
1290725
1290749
1291559
1292632
1292641
1292642
1292760
1292881
1292890
1293976
1294689
1294773
1294780
1294953
1295440
1295450
1295620
1296176
1296803
1296932
1297233
1298050
1299622
1300486
1300507
1300988
1300989
1301962
1303671
1304740
1305889
1305908
1306145
1306226
1306294
1306321
1306456
1306488
1306685
1306885
1309032
1309306
1309399
1309440
1309488
1309493
1309561
1309841
1309848
1309855
1310016
1310133
1310308
1310388
1310420
1310515
1310698
1310901
1311195
1311218
1311566
1311630
1311700
1312061
1312105
1312141
1312194
1312264
1312427
1312466
1312753
1312809
1312844
1312903
1312937
1313124
1313189
1313193
1313318
1313418
1313774
1313788
1313861
1313887
1313913
1313936
1314111
1314439
1314698
1314854
1314865
1315359
1315829
1315830
1316084
1316132
1316351
1316577
1316917
1317222
1317260
1317349
1317386
1317575
1317752
1317753
1317769
1318122
1318841
1318867
1318953
1318961
1319236
1319488
1319489
1319521
1319775
1319834
1319965
1319987
1320006
1320039
1320454
1320461
1320571
1320636
1320807
1320902
1321092
1321199
1321854
1322051
1322286
1322305
1322438
1322441
1322446
1322575
1322666
1322742
1322806
1322938
1323115
1323527
1323530
1323602
1323612
1323726
1323842
1323947
1323969
1324217
1324505
1324971
1325213
1325266
1325304
1325455
1325786
1325955
1326141
1326685
1327031
1327064
1327178
1327192
1327287
1327505
1328039
1328214
1328224
1328383
1328386
1328463
1328501
1328921
1329310
1329418
1329774
1329775
1329840
1330049
1330076
1330229
1330230
1330298
1330325
1330568
1330580
1331059
1331108
1331170
1331233
1331566
1331895
1332946
1332971
1333300
1333442
1333454
1333725
1333777
1333789
1333926
1334144
1334285
1334475
1334476
1334549
1334599
1334783
1334890
1335178
1335422
1335554
1335764
1335785
1335959
1336489
1337194
1337396
1337402
1337403
1337797
1337985
1337987
1338475
1338573
1338636
1338700
1339344
1340192
1340527
1340531
1341235
1341247
1341317
1341571
1341609
1341919
1342113
1342640
1343726
1343739
1343766
1345341
1345744
1345824
1345871
1346111
1346144
1346374
1346398
1347014
1347198
1347304
1347485
1347522
1347552
1347555
1347688
1347915
1348032
1348415
1348497
1348586
1348589
1348890
1350291
1350303
1350908
1351055
1351088
1351431
1351432
1351506
1351798
1351861
1351873
1352180
1352310
1352483
1352532
1352775
1353306
1353477
1353976
1353987
1354400
1354442
1354485
1354651
1355372
1355384
1355429
1355433
1355636
1355757
1356158
1356393
1356627
1356634
1356668
1356670
1356917
1356919
1356945
1357848
1357984
1357985
1358037
1358347
1358490
1358619
1358624
1358626
1358770
1358972
1359204
1359970
1359972
1361076
1361453
1361719
1362064
1362144
1362346
1362438
1362962
1363236
1363876
1365641
1365694
1366165
1367283
1367382
1367527
1368130
1368259
1368641
1368668
1369584
1370149
1370201
1370208
1370233
1370390
1370448
1370465
1370482
1370496
1370644
1371030
1371090
1371097
1371135
1371242
1371299
1371491
1371701
1371713
1371788
1371803
1371890
1371954
1371989
1372239
1372592
1372662
1372670
1373006
1373060
1373106
1373333
1373400
1373426
1373465
1373513
1373569
1373645
1373684
1373735
1374096
1374105
1374453
1374609
1374772
1374912
1375107
1375198
1375247
1375259
1375304
1375460
1375667
1375729
1375873
1376041
1376258
1376268
1376489
1377084
1377225
1377234
1377483
1377705
1377744
1378017
1378023
1378077
1378161
1378249
1378318
1378561
1378752
1378846
1378865
1378873
1378983
1379327
1379467
1379528
1379595
1379835
1379978
1379981
1380063
1380463
1380648
1380804
1380890
1380987
1381189
1381217
1381227
1381236
1381237
1381241
1381243
1381359
1381403
1381679
1382099
1382130
1382477
1382704
1382708
1382902
1382989
1383172
1383322
1383333
1383359
1383378
1383421
1383559
1384114
1384395
1384435
1384479
1384790
1385041
1385043
1385054
1385195
1385197
1385312
1385538
1385767
1385797
1386348
1386877
1388151
1388844
1389011
1389210
1389482
1389683
1389685
1390247
1390956
1391697
1391943
1392402
1393370
1394131
1394216
1394338
1394447
1395099
1395100
1395103
1395662
1396331
1396553
1396909
1396973
1398742
1398750
1398770
1398781
1398916
1398974
1399006
1399092
1399114
1399125
1399323
1399989
1401070
1401076
1401082
1401309
1401937
1401952
1402041
1402392
1402651
1402678
1403021
1403061
1403351
1403638
1403821
1404130
1404666
1405351
1405395
1405754
1405756
1407609
1408461
1410528
1412203
1412727
1413450
1414560
1415187
1415370
1415426
1415590
1415600
1415682
1415727
1416405
1416430
1416647
1416648
1417233
1417851
1418621
1418895
1419297
1419600
1419810
1419897
1419903
1420289
1420597
1420600
1420997
1421001
1421002
1421015
1421058
1421280
1421392
1422475
1423271
1423638
1424272
1424289
1424317
1424742
1424744
1425008
1425452
1426065
1426103
1426220
1426318
1426379
1426380
1427594
1427615
1427982
1429211
1429368
1429562
1429570
1429672
1429895
1430106
1430224
1430242
1431113
1431147
1431150
1431209
1431349
1432529
1433370
1433667
1433959
1433961
1434216
1434274
1434539
1434797
1434798
1436230
1436241
1436316
1439586
1442174
1442353
1442759
1442930
1442940
1443053
1443157
1444198
1444224
1444242
1444575
1444796
1445805
1445812
1446388
1446804
1446917
1447084
1447658
1448287
1450063
1450074
1450407
1450489
1450672
1451185
1451330
1451978
1452358
1453299
1453315
1453335
1453586
1454841
1455368
1455970
1456582
1457511
1457828
1458474
1458681
1458686
1458689
1459470
1459495
1459736
1460089
1460427
1460862
1462054
1463043
1463117
1463323
1464859
1465399
1465794
1466642
1466652
1466799
1467364
1467367
1467525
1468697
1468772
1469455
1471711
1471747
1472059
1472332
1472934
1473250
1473373
1473581
1474950
1476183
1476673
1477075
1477079
1478224
1478679
1478693
1478703
1478705
1478707
1479097
1479286
1479476
1479708
1480760
1481783
1482324
1482343
1482376
1483057
1484088
1484608
1485587
1485646
1486441
1487305
1487311
1487315
1487616
1489124
1489132
1490365
1490730
1490756
1491726
1492596
1494579
1494917
1497091
1498092
1498253
1498256
1498259
1498260
1498337
1498388
1499148
1499722
1500076
1500186
1500730
1501156
1501572
1502148
1503080
1503261
1503407
1503416
1503500
1503608
1503874
1504053
1504058
1504143
1504741
1505201
1505642
1505908
1505915
1506365
1506417
1506629
1506772
1506888
1507728
1508144
1509242
1511162
1511424
1511460
1511462
1511463
1511500
1511510
1511722
1512472
1514037
1514167
1515211
1515555
1516034
1516282
1516613
1516623
1517145
1517525
1517530
1517571
1517582
1517590
1517689
1517771
1519668
1519669
1519850
1519861
1520341
1520953
1522134
1522186
1522232
1522240
1522759
1522825
1523983
1524503
1525340
1525400
1526281
1526652
1526653
1527385
1527686
1528880
1530044
1530291
1530341
1531307
1531998
1532365
1532381
1532590
1532988
1533322
1533323
1533752
1533836
1534038
1534387
1534515
1534540
1534806
1535076
1535088
1535239
1535370
1535551
1536629
1536986
1537589
1538161
1538276
1540091
1540383
1540944
1540976
1540977
1540978
1541526
1541565
1541909
1542546
1544164
1544168
1544172
1544709
1545121
1545152
1545816
1546845
1547369
1547819
1547882
1548034
1548355
1548425
1548526
1548758
1548866
1548876
1549368
1549849
1550178
1550220
1550711
1550776
1550871
1550875
1551065
1551107
1551409
1551688
1551689
1551878
1552198
1552284
1552388
1552742
1552859
1553580
1553933
1555254
1555841
1556735
1556897
1557800
1558416
1558785
1558977
1559230
1559582
1559630
1559660
1560676
1561007
1561477
1561525
1561804
1562641
1562785
1563013
1563017
1563018
1563104
1563985
1564324
1564836
1564938
1565183
1565290
1565848
1566354
1567350
1567560
1567657
1567693
1567788
1568183
1568640
1569319
1569337
1569394
1569602
1570393
1570947
1571090
1571253
1571263
1571335
1571336
1571819
1571918
1572280
1572325
1572693
1572904
1573267
1573852
1573857
1574253
1574687
1575056
1575548
1576016
1576246
1577066
1577152
1577411
1577464
1577791
1577874
1577876
1577950
1579588
1579736
1581074
1581417
1581419
1581422
1582025
1582032
1582576
1582733
1582785
1582974
1583328
1583410
1583737
1586041
1586135
1586593
1586705
1586876
1586953
1586971
1586984
1587858
1588290
1588375
1588732
1589406
1589527
1589869
1590281
1590916
1591007
1591220
1591364
1591679
1591878
1592056
1592352
1593221
1593490
1593764
1593872
1594086
1594464
1594585
1595065
1595815
1596173
1596565
1596574
1596576
1596891
1596939
1597474
1598496
1599392
1599755
1599803
1600003
1600128
1600267
1601521
1601744
1602292
1602738
1602741
1602811
1602833
1604565
1605305
1605306
1605492
1605500
1605624
1606257
1607370
1607975
1610403
1611082
1612116
1612489
1612731
1612737
1613394
1613396
1615580
1615753
1616052
1616358
1616390
1616950
1617154
1617321
1617636
1617664
1617893
1618147
1618316
1618817
1618931
1618953
1622136
1622406
1622735
1622859
1623648
1623944
1624158
1625016
1625199
1625372
1626434
1626472
1627266
1627271
1627297
1627798
1628417
1628418
1628450
1628897
1628898
1628899
1628900
1628901
1628903
1629188
1629700
1629925
1630052
1630535
1631796
1632458
1632473
1632828
1632976
1633261
1633263
1633264
1634015
1634806
1634817
1634820
1634921
1635157
1636165
1636722
1636747
1638521
1638769
1639201
1639212
1639431
1639487
1639498
1639516
1639861
1639867
1640558
1640860
1641072
1642153
1642654
1643102
1643161
1643209
1643292
1643627
1643633
1643663
1643887
1644666
1644784
1644898
1644899
1644912
1645285
1645326
1645445
1646162
1646350
1646468
1646993
1647195
1647270
1647956
1647957
1648387
1648441
1648497
1648538
1648579
1648848
1648979
1648981
1649023
1649239
1649241
1649557
1649742
1649771
1650149
1650357
1651073
1651105
1651157
1651160
1651357
1651399
1651426
1651782
1652554
1652965
1652974
1653047
1653048
1653054
1653056
1653310
1653625
1653936
1654067
1654527
1654785
1654958
1655203
1655212
1655258
1655285
1655323
1655444
1655776
1655792
1655907
1655938
1655948
1656174
1656246
1656787
1657062
1657466
1657606
1657764
1658009
1658048
1658188
1658927
1658983
1659380
1659412
1659519
1660018
1660140
1660486
1661653
1661739
1662283
1662415
1663076
1663143
1663235
1663661
1663788
1664044
1664189
1665312
1665333
1665619
1665907
1666118
1666506
1666646
1667186
1667256
1667481
1667651
1667936
1667942
1667943
1668105
1668107
1668616
1668714
1668725
1670602
1670626
1670638
1670943
1670947
1671297
1671837
1672074
1672269
1672341
1673463
1673483
1673709
1673988
1674419
1674973
1675121
1675219
1675538
1675963
1676897
1677177
1677595
1678600
1679046
1679352
1679717
1679996
1680412
1680724
1680840
1680858
1680933
1681579
1681812
1682272
1682407
1682934
1684248
1684266
1684377
1686023
1688403
1688503
1688564
1688638
1688689
1689077
1689228
1689247
1689279
1689299
1689365
1689405
1689779
1690083
1690099
1690130
1690136
1690177
1690212
1690216
1690379
1690734
1690980
1691638
1692302
1692493
1692598
1692717
1692847
1692952
1693380
1693487
1693491
1693526
1693528
1694591
1695099
1695108
1695452
1695561
1695647
1696029
1696165
1696166
1696297
1696299
1696605
1696867
1696954
1697012
1697152
1697154
1697308
1697319
1697486
1697567
1697636
1697688
1697984
1698425
1698610
1699973
1700619
1700672
1700731
1700829
1701195
1701222
1701348
1701665
1701805
1701814
1701815
1701992
1702236
1702293
1702707
1702845
1702899
1702929
1703177
1703292
1704137
1704186
1704242
1704675
1705051
1705452
1705566
1705638
1705751
1705797
1705919
1706195
1706327
1706335
1706475
1706523
1707006
1707138
1707469
1707635
1707641
1707692
1707698
1707873
1707930
1707931
1707939
1707959
1708262
1708310
1708389
1708760
1709108
1709200
1709310
1709380
1709503
1709645
1709737
1709867
1709937
1711294
1711540
1711560
1711729
1712031
1712153
1712219
1712249
1712553
1712592
1712874
1713018
1713509
1713634
1713637
1713680
1713813
1714325
1714439
1714604
1714772
1714833
1714908
1714936
1715336
1715560
1715715
1716100
1716464
1716466
1716484
1716486
1716487
1716488
1716489
1716777
1717077
1717079
1717132
1717146
1717166
1717193
1717451
1717497
1717513
1717968
1718336
1718390
1718591
1718596
1718801
1719091
1719092
1719612
1720447
1720701
1721013
1721026
1721495
1721850
1721867
1722107
1722298
1722413
1722471
1722688
1722925
1723314
1723342
1723344
1723554
1724395
1724447
1725722
1726103
1726274
1726709
1726819
1727716
1727811
1727819
1727823
1727858
1727878
1727926
1728291
1728386
1728387
1728545
1728986
1729135
1729260
1729273
1730070
1730604
1730654
1730737
1730767
1730874
1731117
1731193
1731582
1731816
1732011
1732118
1732280
1733367
1733919
1734950
1735193
1735772
1736228
1736541
1736737
1737344
1737348
1737371
1737382
1737395
1737985
1739124
1739126
1739130
1739610
1740007
1740105
1740194
1740519
1740646
1741395
1741548
1741931
1744142
1744165
1744226
1744452
1744505
1744577
1745007
1745043
1745413
1745985
1746907
1747228
1747295
1747479
1748477
1748844
1749305
1749921
1750467
1751202
1751372
1751580
1751949
1751952
1752215
1752317
1752698
1752699
1752779
1753101
1754516
1756537
1756995
1757078
1757474
1759331
1759822
1760139
1760361
1760536
1760811
1760816
1760900
1761776
1764249
1764697
1764785
1765267
1767750
1767818
1768047
1768319
1768380
1768426
1768675
1768676
1768744
1769685
1769740
1770216
1770261
1770699
1770700
1771617
1772964
1773338
1773344
1773951
1776863
1777835
1778015
1779333
1779975
1783471
1783767
1785373
1786996
1787343
1790126
1790142
1790143
1790146
1790549
1791219
1791840
1793017
1793032
1793050
1794134
1796665
1796817
1798295
1798698
1799521
1800167
1800316
1800451
1801554
1801706
1801856
1801925
1802112
1802406
1802490
1802676
1802728
1802900
1803255
1804120
1804390
1805528
1806022
1810454
1811272
1812191
1812934
1812941
1812993
1815239
1815710
1817342
1817469
1818300
1821611
1824251
1825289
1825650
1825941
1826127
1826263
1826709
1827502
1827793
1827845
1828011
1828455
1828792
1828833
1828968
1829209
1829387
1829411
1829649
1829921
1830780
1831797
1832087
1832880
1833050
1833098
1833202
1833314
1833315
1833865
1834117
1836009
1836631
1837053
1837111
1837113
1838486
1838898
1839043
1839150
1841555
1841713
1842567
1843110
1845343
1845771
1845977
1846324
1846503
1846553
1846608
1846631
1846762
1846763
1846816
1847164
1847434
1847620
1847676
1847694
1847719
1847844
1847863
1847874
1847934
1848545
1849041
1849278
1849808
1849872
1849953
1849968
1850207
1850219
1850261
1850388
1850725
1850944
1851135
1852181
1854955
1855144
1855530
1855757
1856209
1856261
1856592
1856593
1856599
1857050
1858031
1858767
1858827
1859888
1860055
1860332
1860846
1861069
1861078
1862642
1863074
1864014
1866062
1866063
1866071
1866570
1866626
1868041
1868043
1868469
1868490
1869367
1869525
1869591
1869638
1869645
1870266
1870580
1870752
1872494
1872799
1873357
1873360
1873478
1874190
1874444
1874802
1875051
1875058
1876285
1878587
1879435
1879927
1880151
1882189
1883512
1883513
1883518
1883522
1883524
1883913
1883914
1883917
1883952
1883957
1884023
1884096
1885073
1885215
1885459
1885487
1885864
1886193
1886882
1888449
1888680
1888882
1889113
1889462
1890305
1890562
1890662
1890808
1891985
1891987
1892200
1892296
1892644
1892650
1893073
1893618
1893954
1894381
1894940
1895033
1895445
1895450
1895676
1895755
1896645
1897512
1898258
1898344
1898505
1898691
1899040
1899098
1899122
1899189
1899427
1899443
1899831
1899874
1900161
1900461
1900463
1900552
1900802
1900962
1901239
1901333
1901521
1901758
1901759
1901776
1901793
1901829
1901834
1901915
1901928
1902078
1902254
1902397
1902635
1902792
1902846
1902860
1903142
1903309
1903363
1903479
1903822
1903991
1904315
1904332
1904353
1904464
1904465
1904515
1904641
1904900
1904907
1905226
1905247
1905388
1905403
1905495
1905804
1905907
1905950
1906051
1906154
1906250
1906253
1906286
1906289
1906383
1906431
1906437
1906501
1906507
1906526
1906745
1906777
1906894
1906913
1907144
1907258
1907451
1907541
1908310
1908311
1908315
1908322
1908352
1908441
1908820
1909141
1909144
1909192
1909699
1909712
1909740
1909968
1910012
1910127
1910217
1910954
1911044
1911055
1911345
1911566
1912580
1912581
1913510
1913629
1913641
1913671
1913686
1913689
1913986
1914237
1914259
1914496
1915485
1915559
1915665
1915702
1915703
1916508
1916847
1916896
1917156
1918723
1918953
1918961
1918980
1918981
1919033
1919049
1919169
1920018
1921160
1921451
1921458
1922031
1922084
1922108
1923468
1923940
1923964
1924424
1925254
1926141
1926348
1927026
1927118
1927119
1928218
1928295
1928366
1929338
1930331
1930689
1931078
1931702
1931863
1931864
1932138
1932368
1932371
1932372
1932373
1932374
1932375
1932377
1933486
1933774
1933884
1933886
1933892
1934075
1934593
1934594
1934597
1934619
1934624
1934972
1935837
1936492
1937392
1937564
1937574
1937748
1937774
1937779
1937822
1937930
1937965
1938598
1939146
1939208
1939517
1939659
1939851
1940351
1940372
1940376
1940393
1940574
1940799
1940975
1941530
1942242
1942252
1942938
1943475
1943756
1943850
1944164
1944209
1944989
1946096
1946245
1946393
1946418
1947949
1948253
1949350
1951685
1951871
1953054
1953722
1954355
1954380
1954986
1955383
1955561
1955563
1956208
1958051
1958385
1959240
1959936
1960995
1961020
1961021
1961022
1961351
1963633
1964201
1964368
1964458
1964798
1965653
1965895
1966378
1966546
1966818
1966932
1966935
1967270
1967508
1967993
1968360
1968361
1968392
1968888
1969423
1969453
1969983
1970078
1970196
1970334
1970488
1971032
1973965
1974176
1974275
1974278
1974861
1975118
1975566
1976520
1977519
1977836
1977861
1978068
1979067
1979069
1979172
1979587
1980110
1980155
1980275
1980716
1980764
1982501
1982786
1983971
1984442
1984479
1984482
1985116
1985276
1985633
1986224
1987353
1987706
1987772
1988077
1988109
1988232
1989598
1989643
1989645
1989651
1991168
1991438
1991487
1991962
1991983
1991984
1992267
1992446
1992489
1993070
1993079
1993354
1993364
1993554
1993555
1993647
1993844
1995099
1995437
1995504
1995951
1996407
1996997
1997162
1997401
1997402
1997724
1998956
1999503
1999505
1999955
2000380
2001071
2001073
2001418
2002092
2002254
2002282
2004016
2004026
2004373
2005113
2005400
2006164
2007851
2007858
2007907
2009534
2009597
2009860
2009973
2010162
2010173
2010641
2011132
2012180
2012796
2012982
2015099
2015546
2015549
2015589
2015700
2015713
2016118
2016276
2016326
2016533
2016545
2016569
2016903
2018798
2018837
2018982
2019123
2019752
2021932
2022711
2022738
2022746
2022775
2022885
2022919
2023898
2023951
2025651
2026025
2026252
2026360
2026443
2026446
2026458
2026869
2026875
2027136
2027138
2027297
2027357
2029468
2029793
2030602
2031150
2031968
2032218
2032748
2033054
2033076
2033508
2033898
2035702
2036673
2036847
2036963
2038191
2040531
2042647
2043488
2043590
2044082
2044219
2044224
2045419
2045866
2045927
2046333
2046478
2046832
2048198
2049042
2049459
2050700
2051003
2051274
2051729
2052577
2052592
2053770
2054252
2054509
2054776
2056069
2056118
2056127
2056245
2056280
2056282
2056586
2056962
2057724
2059367
2060025
2060970
2061612
2062856
2064127
2064129
2064192
2064213
2064983
2065106
2065326
2065887
2065892
2066272
2066357
2067212
2067355
2067760
2068050
2068542
2069166
2069514
2070045
2070083
2070503
