"Source","Target"
10424749,8242752
10424749,9153395
10424749,9153396
10429656,8242752
10436023,9153395
10436023,9153396
10438849,8242752
10438849,9153395
10438849,9153396
10438885,8242752
10440238,8242752
10440239,8242752
10449731,9153395
10449731,9153396
10454534,8242752
10474686,8242752
10482575,8242752
10485844,9153395
10485844,9153396
10485911,8242752
10490596,8242752
10490641,8242752
10491389,8242752
10496344,8242752
10510327,8242752
10514416,8242752
10536006,8242752
10541552,9153395
10541552,9153396
10559315,8242752
10562283,9153395
10562283,9153396
10562309,8242752
10562313,8242752
10562812,8242752
10564259,8242752
10570149,9153395
10570149,9153396
10576651,8242752
10581271,8242752
10582240,9153395
10582240,9153396
10590106,9153395
10590106,9153396
10594026,8242752
10594030,8242752
10595919,8242752
10606650,8242752
10606650,9153395
10606650,9153396
10611293,9153395
10611293,9153396
10611322,9153395
10611322,9153396
10618379,8242752
10622539,8242752
10623668,8242752
10623749,8242752
10629032,8242752
10629033,8242752
10629057,8242752
10629057,9153395
10629057,9153396
10637230,8242752
10640274,9153395
10640274,9153396
10645173,8242752
10646894,9153395
10648610,9153395
10648610,9153396
10648615,8242752
10648616,8242752
10648616,9153395
10648616,9153396
10662779,8242752
10666476,9153395
10669755,8242752
10673500,9153395
10673500,9153396
10673501,9153395
10673501,9153396
10677503,8242752
10683383,8242752
10688649,9153395
10688649,9153396
10688665,9153395
10688665,9153396
10702413,8242752
10706616,9153395
10712518,8242752
10713175,9153395
10713175,9153396
10714625,8242752
10716710,9153395
10716710,9153396
10716992,9153396
10733530,8242752
10744039,8242752
10749849,8242752
10751354,8242752
10756030,8242752
10757806,9153395
10757806,9153396
10761703,8242752
10761704,8242752
10779327,9153395
10779327,9153396
10779486,8242752
10783169,8242752
10794522,8242752
10804290,8242752
10805749,8242752
10805794,8242752
10811871,8242752
10817508,8242752
10823891,8242752
10825186,9153395
10825186,9153396
10839301,8242752
10860994,8242752
10871344,8242752
10871344,9153395
10871344,9153396
10880395,8242752
10883667,8242752
10884916,8242752
10887152,8242752
10890910,8242752
10891494,8242752
10891498,8242752
10898794,8242752
10898794,9153395
10898794,9153396
10900010,9153395
10900010,9153396
10913181,8242752
10913191,9153395
10913196,8242752
10913198,8242752
10920185,8242752
10935480,8242752
10935502,8242752
10935506,8242752
10935507,9153395
10935507,9153396
10938125,8242752
10952788,8242752
10954755,8242752
10970867,9153395
10970867,9153396
10980131,8242752
10982879,9153395
10982879,9153396
10990460,9153395
10990460,9153396
10995391,9153395
10995391,9153396
10998350,8242752
11003658,8242752
11003658,9153395
11003670,8242752
11013216,8242752
11013216,9153395
11013216,9153396
11016968,9153395
11016968,9153396
11021837,8242752
11021837,9153396
11027272,9153395
11027272,9153396
11040212,8242752
11040937,8242752
11040937,9153395
11044362,8242752
11044365,8242752
11044365,9153396
11046142,8242752
11050235,8242752
11060028,8242752
11062053,8242752
11062053,9153395
11062053,9153396
11070080,9153395
11070080,9153396
11070090,9153395
11070090,9153396
11071927,8242752
11073989,9153395
11073989,9153396
11073993,8242752
11080152,8242752
11080152,9153395
11080152,9153396
11080164,8242752
11094089,8242752
11094089,9153396
11094424,9153395
11106551,9153395
11123420,8242752
11134283,9153395
11134283,9153396
11152513,8242752
11158315,8242752
11158315,9153395
11158315,9153396
11158585,8242752
11158590,9153395
11158590,9153396
11158615,9153395
11158615,9153396
11158620,9153395
11158620,9153396
11159909,8242752
11161609,8242752
11172000,9153395
11172000,9153396
11172034,9153395
11172041,8242752
11173543,8242752
11222773,8242752
11224619,8242752
11226218,9153395
11226218,9153396
11238057,8242752
11238892,8242752
11238929,8242752
11258706,9153395
11259090,8242752
11264351,8242752
11274368,8242752
11283254,8242752
11283254,9153395
11283254,9153396
11283255,8242752
11284721,9153395
11284721,9153396
11296226,8242752
11298187,8242752
11313463,8242752
11313463,9153395
11313463,9153396
11328884,8242752
11331603,9153395
11331603,9153396
11342457,8242752
11346471,8242752
11356950,8242752
11359902,9153395
11359902,9153396
11359905,9153395
11359905,9153396
11359924,8242752
11376563,8242752
11387205,8242752
11387205,9153395
11389691,8242752
11389695,9153395
11389695,9153396
11401317,8242752
11410931,9153395
11410931,9153396
11416144,8242752
11416144,9153395
11416144,9153396
11447297,9153396
11461082,8242752
11461997,9153395
11462029,8242752
11463845,8242752
11477133,9153395
11481424,8242752
11481488,9153395
11483158,9153395
11483158,9153396
11483519,8242752
11486026,9153395
11486026,9153396
11486030,8242752
11486030,9153395
11504915,9153395
11504915,9153396
11507218,9153395
11522815,8242752
11532197,9153396
11566889,8242752
11572983,8242752
11583595,9153395
11583595,9153396
11585922,8242752
11602746,8242752
11606419,9153395
11606419,9153396
11606716,9153395
11606748,8242752
11668476,9153395
11668476,9153396
11684722,8242752
11684723,8242752
11696577,8242752
11701883,9153395
11701883,9153396
11703379,8242752
11707411,8242752
11707411,9153395
11707411,9153396
11710820,9153395
11711428,9153395
11711428,9153396
11713287,9153395
11713287,9153396
11720475,8242752
11739724,8242752
11739734,9153395
11739734,9153396
11739748,8242752
11739795,8242752
11747320,8242752
11747320,9153395
11747320,9153396
11747348,8242752
11752454,9153395
11781356,8242752
11782425,8242752
11786411,8242752
11796579,8242752
11805282,9153396
11809801,8242752
11812854,9153395
11812854,9153396
11819639,8242752
11844788,8242752
11857003,8242752
11857003,9153395
11861836,9153395
11861836,9153396
11865061,9153395
11865061,9153396
11867746,9153395
11867746,9153396
11870542,8242752
11870547,8242752
11875039,8242752
11884539,9153396
11884587,8242752
11891301,9153395
11891301,9153396
11896572,8242752
11904424,9153395
11904424,9153396
11904448,8242752
11909939,9153395
11909939,9153396
11909952,9153395
11909952,9153396
11917009,8242752
11922394,8242752
11923556,8242752
11927013,8242752
11927554,9153395
11927554,9153396
11953859,8242752
11956239,8242752
11971958,8242752
11980714,9153395
11980714,9153396
11980715,8242752
11986397,8242752
11988847,8242752
11997498,8242752
12024039,8242752
12034820,8242752
12037717,9153395
12037717,9153396
12046058,8242752
12052868,8242752
12071847,9153395
12071847,9153396
12089322,8242752
12093737,8242752
12093892,8242752
12101227,8242752
12101227,9153395
12101234,9153395
12110584,9153395
12110584,9153396
12113656,8242752
12119358,8242752
12138177,9153395
12138177,9153396
12138209,8242752
12145208,8242752
12145208,9153395
12145208,9153396
12149143,8242752
12167711,9153395
12167711,9153396
12186934,8242752
12205095,8242752
12215537,8242752
12225358,9153395
12232053,9153395
12232053,9153396
12234924,9153395
12242284,8242752
12354803,8242752
12359050,8242752
12359050,9153395
12359050,9153396
12359055,8242752
12368211,8242752
12370305,8242752
12374749,8242752
12379708,8242752
12383193,8242752
12391164,8242752
12393814,9153395
12403821,8242752
12407176,9153395
12411481,8242752
12417717,9153396
12423308,8242752
12423550,8242752
12426141,8242752
12426147,8242752
12427745,8242752
12433990,8242752
12434298,8242752
12438576,8242752
12438576,9153395
12438576,9153396
12438652,8242752
12446760,9153395
12446760,9153396
12446780,9153395
12451177,8242752
12464677,8242752
12485998,8242752
12502863,8242752
12506196,9153395
12506196,9153396
12509446,9153395
12509446,9153396
12509455,8242752
12518062,9153395
12518062,9153396
12524457,8242752
12552135,9153395
12552135,9153396
12581631,8242752
12582232,9153395
12582232,9153396
12584315,8242752
12592381,9153395
12592381,9153396
12606722,8242752
12610102,8242752
12612087,9153395
12612087,9153396
12628922,8242752
12632490,8242752
12639994,8242752
12640112,8242752
12640129,9153395
12640129,9153396
12642383,8242752
12665570,8242752
12672954,8242752
12682090,8242752
12692227,8242752
12702766,9153395
12711691,9153395
12716463,9153395
12755686,9153395
12755686,9153396
12768030,9153396
12773395,8242752
12805415,9153395
12805415,9153396
12832478,9153395
12832478,9153396
12832479,9153395
12832479,9153396
12853603,8242752
12872447,8242752
12885907,8242752
12897130,8242752
12897156,9153395
12897156,9153396
12918102,8242752
12944468,9153395
12944468,9153396
14507994,9153395
14507994,9153396
14557665,8242752
14560002,8242752
14560002,9153395
14560002,9153396
14583781,8242752
14583787,8242752
14602923,8242752
14602923,9153396
14612427,9153395
14612427,9153396
14627709,8242752
14633995,8242752
14633995,9153395
14633995,9153396
14634213,9153395
14634213,9153396
14645349,9153396
14645509,9153395
14645509,9153396
14645692,8242752
14645705,8242752
14657036,9153395
14657036,9153396
14673169,8242752
14686786,8242752
14713953,8242752
14715082,8242752
14728717,8242752
14729946,8242752
14729946,9153395
14729946,9153396
14729977,9153395
14729977,9153396
14767071,9153395
14965268,8242752
14976556,8242752
14982997,8242752
14985507,8242752
14990790,9153395
14990790,9153396
14993269,8242752
14993590,8242752
15010529,9153395
15010529,9153396
15024084,9153395
15026814,9153395
15026814,9153396
15029243,14704432
15037740,8242752
15069711,8242752
15082766,8242752
15082782,8242752
15107488,8242752
15107488,9153395
15107488,9153396
15109303,9153395
15128445,8242752
15141169,8242752
15152193,9153395
15152193,9153396
15154850,9153395
15154850,9153396
15169570,8242752
15178764,9153395
15184659,8242752
15194760,8242752
15194793,8242752
15199132,9153396
15199139,8242752
15199150,8242752
15210712,8242752
15226418,8242752
15226429,8242752
15254233,8242752
15254240,8242752
15254245,8242752
15266244,14704432
15292923,8242752
15295102,9153395
15295102,9153396
15314173,9153395
15314173,9153396
15314174,9153395
15314174,9153396
15314658,9153395
15314658,9153396
15328534,14704432
15343266,9153395
15343266,9153396
15367607,8242752
15367673,9153395
15367673,9153396
15367689,8242752
15381928,14704432
15452548,14704432
15456857,8242752
15456863,9153395
15456863,9153396
15466400,9153395
15479810,9153395
15509798,8242752
15509798,9153395
15509798,9153396
15509798,14704432
15526030,8242752
15534908,8242752
15548325,8242752
15563594,8242752
15585582,14704432
15611796,8242752
15632057,9153395
15632057,9153396
15642131,8242752
15644444,14704432
15647383,8242752
15655109,8242752
15657429,8242752
15660129,8242752
15687255,9153395
15687255,9153396
15742391,8242752
15769996,8242752
15774934,8242752
15798220,8242752
15806166,8242752
15809436,9153395
15809436,9153396
15819981,8242752
15851482,8242752
15867431,14704432
15902730,9153395
15902730,9153396
15917407,9153395
15917407,9153396
15933712,9153395
15933712,9153396
15956547,9153396
15956962,9153396
15964796,9153395
15964796,9153396
15967108,8242752
15988020,8242752
15988026,9153395
15988026,9153396
15988033,8242752
15994771,9153395
15994771,9153396
16006521,14704432
16014005,9153395
16014005,9153396
16014176,8242752
16014176,14704432
16014563,14704432
16024796,9153395
16055744,8242752
16079851,14704432
16103197,8242752
16103197,9153395
16103197,9153396
16107691,8242752
16107721,8242752
16107883,8242752
16118324,8242752
16120219,8242752
16135794,9153395
16135794,9153396
16135801,8242752
16138077,8242752
16166651,9153395
16166651,9153396
16168122,8242752
16174299,14704432
16199872,8242752
16236176,8242752
16237768,8242752
16244358,9153395
16244358,9153396
16260494,9153395
16260494,9153396
16260623,8242752
16260627,8242752
16260627,9153395
16260627,9153396
16260736,14704432
16287968,14704432
16354677,14704432
16354690,9153395
16354690,9153396
16374504,8242752
16382142,8242752
16382142,9153395
16382142,9153396
16384933,8242752
16385008,14704432
16391230,14704432
16394286,8242752
16402859,9153395
16402859,9153396
16403226,8242752
16418486,8242752
16432196,14704432
16443686,8242752
16443686,14704432
16449651,8242752
16449657,8242752
16452164,14704432
16455486,9153395
16455486,9153396
16455486,14704432
16456545,8242752
16461572,9153396
16474133,9153395
16474133,9153396
16479015,8242752
16489122,9153395
16492706,9153395
16492706,9153396
16492743,9153395
16492743,9153396
16492744,8242752
16492744,9153395
16492744,9153396
16501043,8242752
16502485,8242752
16507903,8242752
16507995,14704432
16507997,8242752
16508017,8242752
16510875,8242752
16511572,8242752
16511572,9153395
16511572,9153396
16512675,8242752
16522651,8242752
16533949,9153395
16533949,9153396
16534847,8242752
16537918,8242752
16537920,9153395
16537920,9153396
16543236,8242752
16543464,14704432
16579792,9153395
16579792,9153396
16601678,9153395
16601678,9153396
16601686,8242752
16601686,9153396
16614230,14704432
16618797,8242752
16641901,14704432
16685270,8242752
16696056,8242752
16696089,8242752
16699046,14704432
16718778,8242752
16729045,8242752
16729057,8242752
16734424,14704432
16757976,9153395
16757976,9153396
16773083,9153395
16773083,9153396
16803902,9153395
16803902,9153396
16803902,14704432
16813656,8242752
16818887,14704432
16835297,14704432
16842374,14704432
16847340,9153395
16847340,9153396
16867217,14704432
16894028,8242752
16899133,8242752
16914540,8242752
16924229,9153395
16924229,9153396
16925946,9153395
16925946,9153396
16925946,14704432
16925947,9153395
16925947,9153396
16925947,14704432
16925948,9153395
16925948,9153396
16931621,8242752
16937438,8242752
16943424,14704432
16956951,9153395
16956951,9153396
16980608,8242752
16980628,9153395
16980628,9153396
16980628,14704432
16982679,14704432
17000756,9153395
17000756,9153396
17000778,8242752
17009599,8242752
17015431,14704432
17016435,8242752
17030619,9153395
17030619,9153396
17032757,14704432
17050675,8242752
17050675,14704432
17060450,9153395
17060450,9153396
17060456,8242752
17074759,8242752
17088287,8242752
17088437,14704432
17101782,8242752
17102589,8242752
17116689,8242752
17116689,9153395
17116689,9153396
17117177,9153396
17118206,9153396
17121789,8242752
17121789,14704432
17130128,14704432
17135243,8242752
17139261,9153395
17139261,9153396
17150106,8242752
17158160,8242752
17158927,8242752
17159902,14704432
17166265,8242752
17170138,8242752
17170702,9153395
17170702,9153396
17170710,9153395
17170710,9153396
17170710,14704432
17170761,9153395
17170761,9153396
17170761,14704432
17172866,8242752
17173074,8242752
17174923,8242752
17183684,9153395
17183684,9153396
17189187,8242752
17201910,9153396
17207793,8242752
17224909,9153395
17242191,14704432
17251933,14704432
17257427,8242752
17264218,8242752
17264218,9153395
17264218,9153396
17270229,9153395
17270229,9153396
17278192,8242752
17283049,8242752
17284530,9153395
17284530,9153396
17290220,9153395
17290220,9153396
17290220,14704432
17302414,14704432
17329971,9153395
17329971,9153396
17332334,9153396
17332504,8242752
17343761,8242752
17344317,9153395
17344317,9153396
17344417,14704432
17347673,9153395
17347673,9153396
17347683,8242752
17347683,14704432
17353287,9153395
17364023,14704432
17371838,14704432
17373842,9153395
17373842,9153396
17374662,8242752
17380123,9153395
17380123,9153396
17381419,9153395
17381419,14704432
17403783,9153395
17403783,9153396
17431037,8242752
17448872,8242752
17461466,8242752
17494866,9153395
17494866,9153396
17500067,8242752
17510426,8242752
17511890,8242752
17525743,14704432
17530925,8242752
17535899,14704432
17543094,9153396
17555406,8242752
17560105,14704432
17581275,8242752
17581633,8242752
17586686,8242752
17592138,9153395
17599062,8242752
17600529,8242752
17611398,8242752
17612495,14704432
17627519,14704432
17628545,9153395
17628545,9153396
17637390,9153395
17637390,9153396
17637683,8242752
17640893,14704432
17640970,8242752
17646389,8242752
17651783,9153395
17651783,9153396
17651783,14704432
17659913,8242752
17660942,8242752
17671089,8242752
17684018,8242752
17685229,8242752
17705877,14704432
17719541,8242752
17724796,8242752
17785449,8242752
17785449,9153395
17785449,9153396
17846172,9153395
17848507,8242752
17869221,14704432
17885207,8242752
17906696,8242752
17907806,14704432
17908790,9153395
17908790,9153396
17908790,14704432
17911242,14704432
17916908,8242752
17932621,8242752
17933216,8242752
17933216,9153395
17933770,8242752
17936562,9153395
17936562,9153396
17939878,9153396
17957141,14704432
17958425,14704432
17971905,14704432
17984062,9153396
18022798,8242752
18025460,8242752
18037921,14704432
18039860,9153395
18046571,9153395
18046571,9153396
18047738,14704432
18047741,14704432
18047743,14704432
18047746,14704432
18056423,14704432
18059023,8242752
18059157,14704432
18060030,14704432
18060046,14704432
18061646,9153395
18070875,9153395
18070875,9153396
18086887,9153395
18086887,9153396
18162533,8242752
18182973,14704432
18182996,8242752
18184373,8242752
18185852,8242752
18187663,14704432
18188414,8242752
18195040,9153396
18208621,8242752
18208837,8242752
18216268,9153395
18216268,9153396
18220762,14704432
18239126,14704432
18264802,14704432
18272544,8242752
18273046,14704432
18275858,9153395
18278067,14704432
18282133,8242752
18282133,9153395
18289041,8242752
18309296,9153395
18311783,9153396
18316739,14704432
18318112,8242752
18318112,14704432
18332866,8242752
18339845,8242752
18346044,8242752
18346918,8242752
18348731,8242752
18363844,9153395
18369403,8242752
18377871,8242752
18381422,8242752
18384113,8242752
18385238,9153395
18385238,9153396
18393403,9153396
18398041,9153396
18414052,8242752
18418385,14704432
18419600,8242752
18426907,9153395
18426907,9153396
18431497,14704432
18433484,9153396
18443131,14704432
18445590,8242752
18451145,9153395
18451145,14704432
18451149,9153395
18451149,9153396
18451802,14704432
18454141,9153396
18454141,14704432
18454177,8242752
18455128,14704432
18456001,8242752
18463164,8242752
18464929,8242752
18469520,9153395
18469520,9153396
18471974,9153395
18471974,9153396
18472015,9153395
18472015,9153396
18473724,14704432
18483214,14704432
18483220,9153395
18483220,9153396
18483411,8242752
18485870,8242752
18492217,9153395
18492217,9153396
18495153,9153395
18497036,9153395
18505818,8242752
18516276,8242752
18521215,8242752
18522489,9153395
18522489,9153396
18541670,9153396
18546622,8242752
18556654,8242752
18559499,14704432
18566224,14704432
18566590,9153395
18566590,9153396
18567799,9153395
18567799,9153396
18567799,14704432
18568025,14704432
18573879,8242752
18574470,8242752
18577987,9153395
18582039,14704432
18586690,8242752
18590585,8242752
18593911,8242752
18594202,14704432
18599523,8242752
18604177,14704432
18604200,14704432
18606816,9153395
18614532,9153395
18614532,9153396
18625847,14704432
18628956,8242752
18632610,8242752
18633130,14704432
18636077,9153395
18636077,9153396
18639575,8242752
18644346,9153396
